,f0,f1,t0,t1,dB0,dB1,dist,utime,ufreq
1656,291,18,80.89832199546485,83.61505668934241,31,45,297,3,273
1657,291,271,80.89832199546485,82.0128798185941,31,28,52,1,20
1658,291,218,80.89832199546485,83.35963718820862,31,38,129,2,73
1659,291,217,80.89832199546485,83.38285714285715,31,40,130,2,74
1660,291,421,80.89832199546485,82.0128798185941,31,22,139,1,130
1661,291,423,80.89832199546485,82.75591836734694,31,19,154,2,132
1662,291,533,80.89832199546485,83.56861678004535,31,23,268,3,242
1663,291,632,80.89832199546485,82.0128798185941,31,14,344,1,341
1664,291,633,80.89832199546485,82.77913832199546,31,14,351,2,342
1665,291,767,80.89832199546485,83.49895691609977,31,18,489,3,476
1666,271,18,82.0128798185941,83.61505668934241,28,45,262,2,253
1667,271,19,82.0128798185941,84.96181405895692,28,42,282,3,252
1668,271,218,82.0128798185941,83.35963718820862,28,38,79,1,53
1669,271,217,82.0128798185941,83.38285714285715,28,40,80,1,54
1670,271,247,82.0128798185941,84.45097505668934,28,26,108,2,24
1671,271,533,82.0128798185941,83.56861678004535,28,23,270,2,262
1672,271,427,82.0128798185941,84.9385941043084,28,19,201,3,156
1673,271,767,82.0128798185941,83.49895691609977,28,18,500,1,496
1674,218,19,83.35963718820862,84.96181405895692,38,42,211,2,199
1675,218,50,83.35963718820862,86.21569160997733,38,43,208,3,168
1676,218,247,83.35963718820862,84.45097505668934,38,26,55,1,29
1677,218,232,83.35963718820862,86.33179138321995,38,26,129,3,14
1678,218,427,83.35963718820862,84.9385941043084,38,19,220,2,209
1679,218,427,83.35963718820862,86.2853514739229,38,20,244,3,209
1680,218,617,83.35963718820862,86.14603174603175,38,12,417,3,399
1681,217,19,83.38285714285715,84.96181405895692,40,42,209,2,198
1682,217,50,83.38285714285715,86.21569160997733,40,43,207,3,167
1683,217,247,83.38285714285715,84.45097505668934,40,26,55,1,30
1684,217,232,83.38285714285715,86.33179138321995,40,26,128,3,15
1685,217,427,83.38285714285715,84.9385941043084,40,19,220,2,210
1686,217,427,83.38285714285715,86.2853514739229,40,20,244,3,210
1687,217,617,83.38285714285715,86.14603174603175,40,12,417,3,400
1688,247,50,84.45097505668934,86.21569160997733,26,43,211,2,197
1689,247,56,84.45097505668934,86.58721088435374,26,47,212,2,191
1690,247,232,84.45097505668934,86.33179138321995,26,26,82,2,15
1691,247,213,84.45097505668934,86.7265306122449,26,37,104,2,34
1692,247,269,84.45097505668934,87.42312925170069,26,25,130,3,22
1693,247,427,84.45097505668934,86.2853514739229,26,20,197,2,180
1694,247,574,84.45097505668934,86.47111111111111,26,20,338,2,327
1695,247,617,84.45097505668934,86.14603174603175,26,12,377,2,370
1696,247,627,84.45097505668934,86.47111111111111,26,19,390,2,380
1697,232,35,86.33179138321995,87.86430839002267,26,42,208,2,197
1698,232,30,86.33179138321995,89.09496598639456,26,45,234,3,202
1699,232,269,86.33179138321995,87.42312925170069,26,25,60,1,37
1700,232,445,86.33179138321995,87.63210884353742,26,20,220,1,213
1701,232,427,86.33179138321995,88.97886621315193,26,20,226,3,195
1702,213,35,86.7265306122449,87.86430839002267,37,42,185,1,178
1703,213,30,86.7265306122449,89.09496598639456,37,45,210,2,183
1704,213,299,86.7265306122449,89.37360544217687,37,30,143,3,86
1705,213,271,86.7265306122449,89.55936507936508,37,27,135,3,58
1706,213,427,86.7265306122449,88.97886621315193,37,20,235,2,214
1707,213,626,86.7265306122449,89.37360544217687,37,16,428,3,413
1708,269,30,87.42312925170069,89.09496598639456,25,45,250,2,239
1709,269,24,87.42312925170069,89.95410430839003,25,44,268,3,245
1710,269,299,87.42312925170069,89.37360544217687,25,30,89,2,30
1711,269,271,87.42312925170069,89.55936507936508,25,27,92,2,2
1712,269,427,87.42312925170069,88.97886621315193,25,20,172,2,158
1713,269,427,87.42312925170069,90.32562358276644,25,20,201,3,158
1714,269,626,87.42312925170069,89.37360544217687,25,16,367,2,357
1715,269,627,87.42312925170069,89.83800453514739,25,12,373,2,358
1716,299,54,89.37360544217687,91.41696145124716,30,45,260,2,245
1717,299,54,89.37360544217687,91.4401814058957,30,45,261,2,245
1718,299,246,89.37360544217687,91.25442176870749,30,20,97,2,53
1719,299,271,89.37360544217687,91.48662131519275,30,22,95,2,28
1720,299,443,89.37360544217687,91.02222222222223,30,18,161,2,144
1721,299,445,89.37360544217687,91.67238095238095,30,20,176,2,146
1722,271,54,89.55936507936508,91.41696145124716,27,45,231,2,217
1723,271,54,89.55936507936508,91.4401814058957,27,45,232,2,217
1724,271,246,89.55936507936508,91.25442176870749,27,20,77,2,25
1725,271,443,89.55936507936508,91.02222222222223,27,18,183,1,172
1726,271,445,89.55936507936508,91.67238095238095,27,20,196,2,174
1727,246,65,91.25442176870749,93.39065759637188,20,44,203,2,181
1728,246,64,91.25442176870749,93.483537414966,20,45,206,2,182
1729,246,275,91.25442176870749,93.4138775510204,20,19,97,2,29
1730,246,253,91.25442176870749,93.97115646258504,20,32,117,3,7
1731,246,427,91.25442176870749,93.01913832199547,20,20,196,2,181
1732,246,422,91.25442176870749,93.64607709750567,20,23,204,2,176
1733,271,65,91.48662131519275,93.39065759637188,22,44,222,2,206
1734,271,64,91.48662131519275,93.483537414966,22,45,224,2,207
1735,271,275,91.48662131519275,93.4138775510204,22,19,83,2,4
1736,271,253,91.48662131519275,93.97115646258504,22,32,109,2,18
1737,271,427,91.48662131519275,93.01913832199547,22,20,169,2,156
1738,271,422,91.48662131519275,93.64607709750567,22,23,177,2,151
1739,275,61,93.4138775510204,95.41079365079365,19,46,231,2,214
1740,275,61,93.4138775510204,95.8055328798186,19,46,237,2,214
1741,275,258,93.4138775510204,94.7374149659864,19,28,59,1,17
1742,275,273,93.4138775510204,95.55011337868481,19,23,92,2,2
1743,275,410,93.4138775510204,94.59809523809524,19,25,144,1,135
1744,275,436,93.4138775510204,95.71265306122449,19,20,189,2,161
1745,275,630,93.4138775510204,94.76063492063493,19,13,360,1,355
1746,275,631,93.4138775510204,95.50367346938776,19,16,367,2,356
1747,253,61,93.97115646258504,95.41079365079365,32,46,202,1,192
1748,253,61,93.97115646258504,95.8055328798186,32,46,208,2,192
1749,253,19,93.97115646258504,96.45569160997732,32,47,257,2,234
1750,253,273,93.97115646258504,95.55011337868481,32,23,71,2,20
1751,253,436,93.97115646258504,95.71265306122449,32,20,198,2,183
1752,253,631,93.97115646258504,95.50367346938776,32,16,384,2,378
1753,258,61,94.7374149659864,95.8055328798186,28,46,202,1,197
1754,258,19,94.7374149659864,96.45569160997732,28,47,250,2,239
1755,258,63,94.7374149659864,97.63990929705216,28,45,232,3,195
1756,258,266,94.7374149659864,97.4077097505669,28,33,115,3,8
1757,258,261,94.7374149659864,97.52380952380953,28,36,120,3,3
1758,258,445,94.7374149659864,97.05941043083901,28,20,212,2,187
1759,258,636,94.7374149659864,97.36126984126984,28,14,395,3,378
1760,258,619,94.7374149659864,97.500589569161,28,20,380,3,361
1761,273,63,95.55011337868481,97.63990929705216,23,45,228,2,210
1762,273,266,95.55011337868481,97.4077097505669,23,33,80,2,7
1763,273,261,95.55011337868481,97.52380952380953,23,36,86,2,12
1764,273,445,95.55011337868481,97.05941043083901,23,20,184,2,172
1765,273,427,95.55011337868481,98.40616780045352,23,20,197,3,154
1766,273,636,95.55011337868481,97.36126984126984,23,14,371,2,363
1767,273,619,95.55011337868481,97.500589569161,23,20,356,2,346
1768,266,66,97.4077097505669,98.82412698412699,33,44,209,1,200
1769,266,24,97.4077097505669,99.82258503401361,33,47,263,2,242
1770,266,220,97.4077097505669,99.35818594104309,33,28,96,2,46
1771,266,220,97.4077097505669,100.03156462585034,33,24,122,3,46
1772,266,443,97.4077097505669,99.1027664399093,33,17,191,2,177
1773,266,432,97.4077097505669,99.91546485260771,33,24,198,3,166
1774,266,629,97.4077097505669,98.59192743764173,33,11,367,1,363
1775,261,66,97.52380952380953,98.82412698412699,36,44,203,1,195
1776,261,24,97.52380952380953,99.82258503401361,36,47,257,2,237
1777,261,220,97.52380952380953,99.35818594104309,36,28,89,2,41
1778,261,220,97.52380952380953,100.03156462585034,36,24,116,3,41
1779,261,247,97.52380952380953,100.47274376417234,36,20,128,3,14
1780,261,443,97.52380952380953,99.1027664399093,36,17,194,2,182
1781,261,432,97.52380952380953,99.91546485260771,36,24,200,2,171
1782,261,629,97.52380952380953,98.59192743764173,36,11,371,1,368
1783,220,27,99.35818594104309,100.63528344671202,28,46,201,1,193
1784,220,247,99.35818594104309,100.47274376417234,28,20,55,1,27
1785,220,224,99.35818594104309,102.33034013605442,28,26,128,3,4
1786,220,477,99.35818594104309,102.26068027210884,28,18,286,3,257
1787,220,56,100.03156462585034,102.37678004535148,24,48,193,2,164
1788,220,62,100.03156462585034,102.4928798185941,24,48,190,2,158
1789,220,224,100.03156462585034,102.33034013605442,24,26,99,2,4
1790,220,248,100.03156462585034,102.51609977324263,24,23,111,2,28
1791,220,477,100.03156462585034,102.26068027210884,24,18,274,2,257
1792,220,696,100.03156462585034,102.44643990929706,24,15,487,2,476
1793,220,619,100.03156462585034,102.4928798185941,24,10,413,2,399
1794,247,56,100.47274376417234,102.37678004535148,20,48,208,2,191
1795,247,62,100.47274376417234,102.4928798185941,20,48,204,2,185
1796,247,224,100.47274376417234,102.33034013605442,20,26,83,2,23
1797,247,248,100.47274376417234,102.51609977324263,20,23,88,2,1
1798,247,477,100.47274376417234,102.26068027210884,20,18,243,2,230
1799,247,425,100.47274376417234,103.16625850340137,20,18,212,3,178
1800,247,696,100.47274376417234,102.44643990929706,20,15,457,2,449
1801,247,619,100.47274376417234,102.4928798185941,20,10,382,2,372
1802,224,30,102.33034013605442,104.11827664399094,26,45,209,2,194
1803,224,24,102.33034013605442,104.95419501133787,26,43,230,3,200
1804,224,218,102.33034013605442,104.4433560090703,26,38,91,2,6
1805,224,218,102.33034013605442,104.51301587301587,26,36,94,2,6
1806,224,508,102.33034013605442,104.4433560090703,26,20,298,2,284
1807,224,436,102.33034013605442,105.13995464852609,26,20,244,3,212
1808,248,30,102.51609977324263,104.11827664399094,23,45,229,2,218
1809,248,24,102.51609977324263,104.95419501133787,23,43,247,2,224
1810,248,218,102.51609977324263,104.4433560090703,23,38,88,2,30
1811,248,218,102.51609977324263,104.51301587301587,23,36,91,2,30
1812,248,219,102.51609977324263,105.48825396825397,23,19,131,3,29
1813,248,508,102.51609977324263,104.4433560090703,23,20,273,2,260
1814,248,436,102.51609977324263,105.13995464852609,23,20,219,3,188
1815,218,23,104.4433560090703,106.02231292517007,38,45,207,2,195
1816,218,31,104.4433560090703,106.62603174603174,38,45,209,2,187
1817,218,219,104.4433560090703,105.48825396825397,38,19,45,1,1
1818,218,219,104.4433560090703,107.299410430839,38,37,123,3,1
1819,218,489,104.4433560090703,106.11519274376417,38,24,280,2,271
1820,218,439,104.4433560090703,107.18331065759638,38,23,251,3,221
